date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-12-13,RS,Santo Antônio das Missões,city,73,8,True,10050,4317707,726.36816,0.1096
2020-12-13,RS,Santo Antônio do Palma,city,55,0,True,2123,4317558,2590.67358,0.0
2020-12-13,RS,Santo Antônio do Planalto,city,41,1,True,2019,4317756,2030.70827,0.0244
2020-12-13,RS,Santo Augusto,city,244,4,True,13848,4317806,1761.98729,0.0164
2020-12-13,RS,Santo Cristo,city,186,3,True,14216,4317905,1308.38492,0.0161
2020-12-13,RS,Santo Expedito do Sul,city,43,1,True,2305,4317954,1865.50976,0.0233
2020-12-13,RS,São Borja,city,1496,30,True,60019,4318002,2492.54403,0.0201
2020-12-13,RS,São Domingos do Sul,city,145,1,True,3083,4318051,4703.21116,0.0069
2020-12-13,RS,São Francisco de Assis,city,461,4,True,18205,4318101,2532.27135,0.0087
2020-12-13,RS,São Francisco de Paula,city,120,6,True,21801,4318200,550.43347,0.05
2020-12-13,RS,São Gabriel,city,1679,30,True,62147,4318309,2701.65897,0.0179
2020-12-13,RS,São Jerônimo,city,402,23,True,24412,4318408,1646.73112,0.0572
2020-12-13,RS,São João da Urtiga,city,231,3,True,4641,4318424,4977.37557,0.013
2020-12-13,RS,São João do Polêsine,city,27,0,True,2543,4318432,1061.7381,0.0
2020-12-13,RS,São Jorge,city,162,4,True,2816,4318440,5752.84091,0.0247
2020-12-13,RS,São José das Missões,city,94,1,True,2514,4318457,3739.06126,0.0106
2020-12-13,RS,São José do Herval,city,44,0,True,1943,4318465,2264.53937,0.0
2020-12-13,RS,São José do Hortêncio,city,155,6,True,4865,4318481,3186.02261,0.0387
2020-12-13,RS,São José do Inhacorá,city,176,2,True,2056,4318499,8560.31128,0.0114
2020-12-13,RS,São José do Norte,city,477,14,True,27721,4318507,1720.71715,0.0294
2020-12-13,RS,São José do Ouro,city,297,2,True,6922,4318606,4290.66744,0.0067
2020-12-13,RS,São José dos Ausentes,city,178,6,True,3543,4318622,5023.99097,0.0337
2020-12-13,RS,São José do Sul,city,60,2,True,2437,4318614,2462.0435,0.0333
2020-12-13,RS,São Leopoldo,city,10516,189,True,238648,4318705,4406.48989,0.018
2020-12-13,RS,São Lourenço do Sul,city,723,17,True,43540,4318804,1660.54203,0.0235
2020-12-13,RS,São Luiz Gonzaga,city,750,13,True,33293,4318903,2252.7258,0.0173
2020-12-13,RS,São Marcos,city,754,10,True,21658,4319000,3481.39256,0.0133
2020-12-13,RS,São Martinho,city,359,4,True,5380,4319109,6672.86245,0.0111
2020-12-13,RS,São Martinho da Serra,city,25,0,True,3231,4319125,773.75426,0.0
2020-12-13,RS,São Miguel das Missões,city,86,1,True,7683,4319158,1119.35442,0.0116
2020-12-13,RS,São Nicolau,city,27,1,True,5208,4319208,518.43318,0.037
2020-12-13,RS,São Paulo das Missões,city,83,2,True,5720,4319307,1451.04895,0.0241
2020-12-13,RS,São Pedro da Serra,city,69,0,True,3842,4319356,1795.93961,0.0
2020-12-13,RS,São Pedro das Missões,city,39,0,True,2017,4319364,1933.5647,0.0
2020-12-13,RS,São Pedro do Butiá,city,106,0,True,2949,4319372,3594.43879,0.0
2020-12-13,RS,São Pedro do Sul,city,186,6,True,16148,4319406,1151.84543,0.0323
2020-12-13,RS,São Sebastião do Caí,city,956,16,True,25959,4319505,3682.73046,0.0167
2020-12-13,RS,São Sepé,city,545,9,True,23555,4319604,2313.73381,0.0165
2020-12-13,RS,São Valentim,city,94,1,True,3259,4319703,2884.32034,0.0106
2020-12-13,RS,São Valentim do Sul,city,49,1,True,2245,4319711,2182.62806,0.0204
2020-12-13,RS,São Valério do Sul,city,10,0,True,2729,4319737,366.43459,0.0
2020-12-13,RS,São Vendelino,city,66,2,True,2266,4319752,2912.62136,0.0303
2020-12-13,RS,São Vicente do Sul,city,9,2,True,8732,4319802,103.06917,0.2222
2020-12-13,RS,Sapiranga,city,3936,78,True,80037,4319901,4917.72555,0.0198
2020-12-13,RS,Sapucaia do Sul,city,4439,111,True,141808,4320008,3130.28884,0.025
2020-12-13,RS,Sarandi,city,1302,19,True,24763,4320107,5257.84436,0.0146
2020-12-13,RS,Seberi,city,661,3,True,10713,4320206,6170.07374,0.0045
2020-12-13,RS,Sede Nova,city,31,1,True,2891,4320230,1072.29332,0.0323
2020-12-13,RS,Segredo,city,35,0,True,7444,4320263,470.17732,0.0
2020-12-13,RS,Selbach,city,183,5,True,5107,4320305,3583.31702,0.0273
2020-12-13,RS,Senador Salgado Filho,city,137,0,True,2770,4320321,4945.84838,0.0
2020-12-13,RS,Sentinela do Sul,city,64,5,True,5609,4320354,1141.02336,0.0781
2020-12-13,RS,Serafina Corrêa,city,1149,3,True,17795,4320404,6456.86991,0.0026
2020-12-13,RS,Sério,city,25,0,True,1924,4320453,1299.3763,0.0
2020-12-13,RS,Sertão,city,180,2,True,5315,4320503,3386.64158,0.0111
2020-12-13,RS,Sertão Santana,city,164,3,True,6537,4320552,2508.79608,0.0183
2020-12-13,RS,Sete de Setembro,city,41,2,True,1950,4320578,2102.5641,0.0488
2020-12-13,RS,Severiano de Almeida,city,145,0,True,3631,4320602,3993.39025,0.0
2020-12-13,RS,Silveira Martins,city,21,0,True,2374,4320651,884.58298,0.0
2020-12-13,RS,Sinimbu,city,36,0,True,10162,4320677,354.26097,0.0
2020-12-13,RS,Sobradinho,city,231,1,True,15005,4320701,1539.48684,0.0043
2020-12-13,RS,Soledade,city,685,9,True,31035,4320800,2207.18544,0.0131
2020-12-13,RS,Tabaí,city,247,2,True,4769,4320859,5179.28287,0.0081
2020-12-13,RS,Tapejara,city,1377,11,True,24552,4320909,5608.5044,0.008
2020-12-13,RS,Tapera,city,344,9,True,10577,4321006,3252.33998,0.0262
2020-12-13,RS,Tapes,city,349,14,True,17332,4321105,2013.61643,0.0401
2020-12-13,RS,Taquara,city,1637,42,True,57584,4321204,2842.80356,0.0257
2020-12-13,RS,Taquari,city,1164,19,True,26885,4321303,4329.55179,0.0163
2020-12-13,RS,Taquaruçu do Sul,city,42,0,True,3077,4321329,1364.96588,0.0
2020-12-13,RS,Tavares,city,46,3,True,5483,4321352,838.95678,0.0652
2020-12-13,RS,Tenente Portela,city,535,7,True,13434,4321402,3982.43263,0.0131
2020-12-13,RS,Terra de Areia,city,157,3,True,11315,4321436,1387.53867,0.0191
2020-12-13,RS,Teutônia,city,1704,12,True,33766,4321451,5046.49648,0.007
2020-12-13,RS,Tio Hugo,city,83,1,True,3055,4321469,2716.85761,0.012
2020-12-13,RS,Tiradentes do Sul,city,38,2,True,5616,4321477,676.63818,0.0526
2020-12-13,RS,Toropi,city,32,2,True,2772,4321493,1154.40115,0.0625
2020-12-13,RS,Torres,city,2158,22,True,39064,4321501,5524.26787,0.0102
2020-12-13,RS,Tramandaí,city,1122,45,True,52632,4321600,2131.78295,0.0401
2020-12-13,RS,Travesseiro,city,65,4,True,2334,4321626,2784.91859,0.0615
2020-12-13,RS,Três Arroios,city,62,0,True,2643,4321634,2345.81914,0.0
2020-12-13,RS,Três Cachoeiras,city,333,9,True,11115,4321667,2995.95142,0.027
2020-12-13,RS,Três Coroas,city,931,27,True,28581,4321709,3257.40877,0.029
2020-12-13,RS,Três de Maio,city,968,5,True,23876,4321808,4054.28045,0.0052
2020-12-13,RS,Três Forquilhas,city,205,2,True,2669,4321832,7680.77932,0.0098
2020-12-13,RS,Três Palmeiras,city,98,2,True,4251,4321857,2305.33992,0.0204
2020-12-13,RS,Três Passos,city,1167,23,True,23852,4321907,4892.67147,0.0197
2020-12-13,RS,Trindade do Sul,city,224,2,True,5791,4321956,3868.07114,0.0089
2020-12-13,RS,Triunfo,city,639,19,True,29856,4322004,2140.27331,0.0297
2020-12-13,RS,Tucunduva,city,156,3,True,5644,4322103,2763.99717,0.0192
2020-12-13,RS,Tunas,city,42,3,True,4577,4322152,917.63164,0.0714
2020-12-13,RS,Tupanci do Sul,city,16,0,True,1459,4322186,1096.64154,0.0
2020-12-13,RS,Tupanciretã,city,320,3,True,24068,4322202,1329.56623,0.0094
2020-12-13,RS,Tupandi,city,166,2,True,4939,4322251,3361.00425,0.012
2020-12-13,RS,Tuparendi,city,293,2,True,7810,4322301,3751.60051,0.0068
2020-12-13,RS,Turuçu,city,38,0,True,3423,4322327,1110.13731,0.0
2020-12-13,RS,Ubiretama,city,3,0,True,1983,4322343,151.28593,0.0
2020-12-13,RS,União da Serra,city,9,0,True,1118,4322350,805.00894,0.0
2020-12-13,RS,Unistalda,city,36,0,True,2321,4322376,1551.05558,0.0
2020-12-13,RS,Uruguaiana,city,2870,51,True,126866,4322400,2262.22944,0.0178
2020-12-13,RS,Vacaria,city,2047,34,True,66575,4322509,3074.72775,0.0166
2020-12-13,RS,Vale do Sol,city,46,1,True,11828,4322533,388.90768,0.0217
2020-12-13,RS,Vale Real,city,171,1,True,5981,4322541,2859.05367,0.0058
2020-12-13,RS,Vale Verde,city,39,2,True,3515,4322525,1109.53058,0.0513
2020-12-13,RS,Vanini,city,155,0,True,2122,4322558,7304.42978,0.0
2020-12-13,RS,Venâncio Aires,city,2526,30,True,71973,4322608,3509.64945,0.0119
2020-12-13,RS,Vera Cruz,city,375,6,True,27099,4322707,1383.8149,0.016
2020-12-13,RS,Veranópolis,city,893,5,True,26533,4322806,3365.62017,0.0056
2020-12-13,RS,Vespasiano Corrêa,city,105,2,True,1795,4322855,5849.58217,0.019
2020-12-13,RS,Viadutos,city,93,1,True,4690,4322905,1982.94243,0.0108
2020-12-13,RS,Viamão,city,3554,210,True,256302,4323002,1386.64544,0.0591
2020-12-13,RS,Vicente Dutra,city,48,1,True,4599,4323101,1043.70515,0.0208
2020-12-13,RS,Victor Graeff,city,86,2,True,2860,4323200,3006.99301,0.0233
2020-12-13,RS,Vila Flores,city,208,3,True,3396,4323309,6124.85277,0.0144
2020-12-13,RS,Vila Lângaro,city,93,0,True,2080,4323358,4471.15385,0.0
2020-12-13,RS,Vila Maria,city,204,3,True,4363,4323408,4675.68187,0.0147
2020-12-13,RS,Vila Nova do Sul,city,57,0,True,4277,4323457,1332.70984,0.0
2020-12-13,RS,Vista Alegre,city,45,0,True,2739,4323507,1642.93538,0.0
2020-12-13,RS,Vista Alegre do Prata,city,44,0,True,1557,4323606,2825.94733,0.0
2020-12-13,RS,Vista Gaúcha,city,64,2,True,2855,4323705,2241.68126,0.0312
2020-12-13,RS,Vitória das Missões,city,41,0,True,3092,4323754,1326.00259,0.0
2020-12-13,RS,Westfália,city,107,0,True,3031,4323770,3530.18806,0.0
2020-12-13,RS,Xangri-lá,city,223,11,True,16775,4323804,1329.35917,0.0493
2020-12-13,SC,Abdon Batista,city,152,0,True,2548,4200051,5965.46311,0.0
2020-12-13,SC,Abelardo Luz,city,580,10,True,17960,4200101,3229.39866,0.0172
2020-12-13,SC,Agrolândia,city,321,6,True,11013,4200200,2914.73713,0.0187
2020-12-13,SC,Agronômica,city,173,6,True,5509,4200309,3140.31585,0.0347
2020-12-13,SC,Água Doce,city,205,3,True,7152,4200408,2866.3311,0.0146
2020-12-13,SC,Águas de Chapecó,city,89,1,True,6515,4200507,1366.07828,0.0112
2020-12-13,SC,Águas Frias,city,156,0,True,2354,4200556,6627.01784,0.0
2020-12-13,SC,Águas Mornas,city,417,2,True,6559,4200606,6357.67648,0.0048
2020-12-13,SC,Alfredo Wagner,city,301,1,True,10086,4200705,2984.33472,0.0033
2020-12-13,SC,Alto Bela Vista,city,35,1,True,1926,4200754,1817.2378,0.0286
2020-12-13,SC,Anchieta,city,81,1,True,5557,4200804,1457.62102,0.0123
2020-12-13,SC,Angelina,city,191,0,True,4743,4200903,4026.98714,0.0
2020-12-13,SC,Anita Garibaldi,city,465,2,True,6957,4201000,6683.91548,0.0043
2020-12-13,SC,Anitápolis,city,110,0,True,3228,4201109,3407.68278,0.0
2020-12-13,SC,Antônio Carlos,city,715,13,True,8613,4201208,8301.40485,0.0182
2020-12-13,SC,Apiúna,city,282,6,True,10848,4201257,2599.55752,0.0213
2020-12-13,SC,Arabutã,city,96,2,True,4267,4201273,2249.82423,0.0208
2020-12-13,SC,Araquari,city,1388,19,True,39524,4201307,3511.7903,0.0137
2020-12-13,SC,Araranguá,city,4832,70,True,68867,4201406,7016.42296,0.0145
2020-12-13,SC,Armazém,city,557,6,True,8759,4201505,6359.17342,0.0108
2020-12-13,SC,Arroio Trinta,city,168,0,True,3549,4201604,4733.72781,0.0
2020-12-13,SC,Arvoredo,city,78,1,True,2234,4201653,3491.49508,0.0128
2020-12-13,SC,Ascurra,city,394,2,True,7978,4201703,4938.5811,0.0051
2020-12-13,SC,Atalanta,city,69,0,True,3195,4201802,2159.62441,0.0
2020-12-13,SC,Aurora,city,177,4,True,5683,4201901,3114.55217,0.0226
2020-12-13,SC,Balneário Arroio do Silva,city,818,11,True,13430,4201950,6090.8414,0.0134
2020-12-13,SC,Balneário Barra do Sul,city,655,9,True,11035,4202057,5935.65927,0.0137
2020-12-13,SC,Balneário Camboriú,city,13426,127,True,145796,4202008,9208.75744,0.0095
2020-12-13,SC,Balneário Gaivota,city,608,10,True,11260,4202073,5399.64476,0.0164
2020-12-13,SC,Balneário Piçarras,city,1737,12,True,23772,4212809,7306.9157,0.0069
2020-12-13,SC,Balneário Rincão,city,663,11,True,12946,4220000,5121.27298,0.0166
2020-12-13,SC,Bandeirante,city,25,0,True,2648,4202081,944.10876,0.0
2020-12-13,SC,Barra Bonita,city,26,0,True,1651,4202099,1574.80315,0.0
2020-12-13,SC,Barra Velha,city,1466,22,True,29860,4202107,4909.57803,0.015
2020-12-13,SC,Bela Vista do Toldo,city,18,1,True,6362,4202131,282.9299,0.0556
2020-12-13,SC,Belmonte,city,29,0,True,2709,4202156,1070.50572,0.0
2020-12-13,SC,Benedito Novo,city,364,2,True,11775,4202206,3091.29512,0.0055
2020-12-13,SC,Biguaçu,city,5409,49,True,69486,4202305,7784.30187,0.0091
2020-12-13,SC,Blumenau,city,23463,229,True,361855,4202404,6484.08893,0.0098
2020-12-13,SC,Bocaina do Sul,city,254,3,True,3488,4202438,7282.11009,0.0118
2020-12-13,SC,Bombinhas,city,1967,14,True,20335,4202453,9672.97762,0.0071
2020-12-13,SC,Bom Jardim da Serra,city,426,2,True,4772,4202503,8927.0746,0.0047
2020-12-13,SC,Bom Jesus,city,127,3,True,3057,4202537,4154.39974,0.0236
2020-12-13,SC,Bom Jesus do Oeste,city,39,1,True,2139,4202578,1823.28191,0.0256
2020-12-13,SC,Bom Retiro,city,168,5,True,10060,4202602,1669.98012,0.0298
2020-12-13,SC,Botuverá,city,277,0,True,5322,4202701,5204.81022,0.0
2020-12-13,SC,Braço do Norte,city,3814,28,True,33876,4202800,11258.70823,0.0073
2020-12-13,SC,Braço do Trombudo,city,184,2,True,3769,4202859,4881.93155,0.0109
2020-12-13,SC,Brunópolis,city,44,0,True,2368,4202875,1858.10811,0.0
2020-12-13,SC,Brusque,city,11165,79,True,137689,4202909,8108.85401,0.0071
2020-12-13,SC,Caçador,city,1814,51,True,79313,4203006,2287.14082,0.0281
2020-12-13,SC,Caibi,city,121,2,True,6130,4203105,1973.89886,0.0165
2020-12-13,SC,Calmon,city,13,2,True,3335,4203154,389.8051,0.1538
2020-12-13,SC,Camboriú,city,5817,66,True,85105,4203204,6835.08607,0.0113
2020-12-13,SC,Campo Alegre,city,339,11,True,11981,4203303,2829.48001,0.0324
2020-12-13,SC,Campo Belo do Sul,city,275,4,True,6952,4203402,3955.6962,0.0145
2020-12-13,SC,Campo Erê,city,345,1,True,8418,4203501,4098.36066,0.0029
2020-12-13,SC,Campos Novos,city,1812,17,True,36556,4203600,4956.77864,0.0094
2020-12-13,SC,Canelinha,city,764,11,True,12398,4203709,6162.28424,0.0144
2020-12-13,SC,Canoinhas,city,1389,18,True,54480,4203808,2549.55947,0.013
2020-12-13,SC,Capão Alto,city,65,2,True,2496,4203253,2604.16667,0.0308
2020-12-13,SC,Capinzal,city,2236,8,True,23035,4203907,9706.96766,0.0036
2020-12-13,SC,Capivari de Baixo,city,2034,24,True,25177,4203956,8078.80208,0.0118
2020-12-13,SC,Catanduvas,city,528,4,True,10984,4204004,4806.99199,0.0076
2020-12-13,SC,Caxambu do Sul,city,148,1,True,3551,4204103,4167.84005,0.0068
2020-12-13,SC,Celso Ramos,city,124,1,True,2719,4204152,4560.50018,0.0081
2020-12-13,SC,Cerro Negro,city,53,1,True,3068,4204178,1727.50978,0.0189
2020-12-13,SC,Chapadão do Lageado,city,65,1,True,3006,4204194,2162.34198,0.0154
2020-12-13,SC,Chapecó,city,11722,106,True,224013,4204202,5232.73203,0.009
2020-12-13,SC,Cocal do Sul,city,1233,21,True,16821,4204251,7330.12306,0.017
2020-12-13,SC,Concórdia,city,4704,36,True,75167,4204301,6258.06537,0.0077
2020-12-13,SC,Cordilheira Alta,city,142,2,True,4520,4204350,3141.59292,0.0141
2020-12-13,SC,Coronel Freitas,city,485,3,True,9940,4204400,4879.27565,0.0062
2020-12-13,SC,Coronel Martins,city,18,0,True,2555,4204459,704.50098,0.0
2020-12-13,SC,Correia Pinto,city,668,18,True,12553,4204558,5321.43711,0.0269
2020-12-13,SC,Corupá,city,715,8,True,16107,4204509,4439.06376,0.0112
2020-12-13,SC,Criciúma,city,16098,164,True,217311,4204608,7407.81645,0.0102
2020-12-13,SC,Cunha Porã,city,235,4,True,11118,4204707,2113.68951,0.017
2020-12-13,SC,Cunhataí,city,12,0,True,1967,4204756,610.06609,0.0
2020-12-13,SC,Curitibanos,city,1093,19,True,39893,4204806,2739.82904,0.0174
2020-12-13,SC,Descanso,city,136,2,True,8192,4204905,1660.15625,0.0147
2020-12-13,SC,Dionísio Cerqueira,city,167,4,True,15545,4205001,1074.30042,0.024
2020-12-13,SC,Dona Emma,city,180,1,True,4186,4205100,4300.04778,0.0056
2020-12-13,SC,Doutor Pedrinho,city,95,3,True,4115,4205159,2308.62697,0.0316
2020-12-13,SC,Entre Rios,city,404,5,True,3218,4205175,12554.3816,0.0124
2020-12-13,SC,Ermo,city,170,1,True,2061,4205191,8248.4231,0.0059
2020-12-13,SC,Erval Velho,city,246,3,True,4418,4205209,5568.13038,0.0122
2020-12-13,SC,Faxinal dos Guedes,city,500,5,True,10649,4205308,4695.27655,0.01
2020-12-13,SC,Flor do Sertão,city,27,0,True,1579,4205357,1709.943,0.0
2020-12-13,SC,Florianópolis,city,36287,272,True,508826,4205407,7131.51451,0.0075
2020-12-13,SC,Formosa do Sul,city,113,1,True,2495,4205431,4529.05812,0.0088
2020-12-13,SC,Forquilhinha,city,1769,17,True,27211,4205456,6501.04737,0.0096
2020-12-13,SC,Fraiburgo,city,1158,12,True,36584,4205506,3165.31817,0.0104
2020-12-13,SC,Frei Rogério,city,58,2,True,1970,4205555,2944.16244,0.0345
2020-12-13,SC,Galvão,city,45,0,True,2791,4205605,1612.32533,0.0
2020-12-13,SC,Garopaba,city,1047,5,True,23579,4205704,4440.39187,0.0048
2020-12-13,SC,Garuva,city,794,10,True,18484,4205803,4295.60701,0.0126
2020-12-13,SC,Gaspar,city,4661,64,True,70793,4205902,6583.98429,0.0137
2020-12-13,SC,Governador Celso Ramos,city,1223,8,True,14606,4206009,8373.27126,0.0065
2020-12-13,SC,Grão Pará,city,570,3,True,6595,4206108,8642.9113,0.0053
2020-12-13,SC,Gravatal,city,1166,14,True,11577,4206207,10071.69388,0.012
2020-12-13,SC,Guabiruba,city,1302,14,True,24382,4206306,5340.00492,0.0108
2020-12-13,SC,Guaraciaba,city,285,2,True,10026,4206405,2842.60922,0.007
2020-12-13,SC,Guaramirim,city,2347,27,True,45797,4206504,5124.78983,0.0115
2020-12-13,SC,Guarujá do Sul,city,23,0,True,5178,4206603,444.18694,0.0
2020-12-13,SC,Guatambú,city,239,1,True,4698,4206652,5087.27118,0.0042
2020-12-13,SC,Herval d'Oeste,city,1350,14,True,22714,4206702,5943.47099,0.0104
2020-12-13,SC,Ibiam,city,54,0,True,1954,4206751,2763.56192,0.0
2020-12-13,SC,Ibicaré,city,96,1,True,3178,4206801,3020.76778,0.0104
2020-12-13,SC,Ibirama,city,846,13,True,19096,4206900,4430.24717,0.0154
2020-12-13,SC,Içara,city,3222,22,True,57247,4207007,5628.24253,0.0068
2020-12-13,SC,Ilhota,city,840,7,True,14359,4207106,5849.98955,0.0083
2020-12-13,SC,Imaruí,city,651,5,True,9948,4207205,6544.02895,0.0077
2020-12-13,SC,Imbituba,city,2642,16,True,45286,4207304,5834.03259,0.0061
2020-12-13,SC,Imbuia,city,184,3,True,6241,4207403,2948.24547,0.0163
2020-12-13,SC,Importados/Indefinidos,city,9331,0,True,,,,0.0
2020-12-13,SC,Indaial,city,3828,30,True,70900,4207502,5399.15374,0.0078
2020-12-13,SC,Iomerê,city,65,1,True,2962,4207577,2194.4632,0.0154
2020-12-13,SC,Ipira,city,123,1,True,4406,4207601,2791.64775,0.0081
2020-12-13,SC,Iporã do Oeste,city,102,3,True,9045,4207650,1127.69486,0.0294
2020-12-13,SC,Ipuaçu,city,554,3,True,7579,4207684,7309.67146,0.0054
2020-12-13,SC,Ipumirim,city,236,1,True,7620,4207700,3097.11286,0.0042
2020-12-13,SC,Iraceminha,city,170,1,True,3938,4207759,4316.91214,0.0059
2020-12-13,SC,Irani,city,356,1,True,10498,4207809,3391.12212,0.0028
2020-12-13,SC,Irati,city,90,3,True,1909,4207858,4714.51021,0.0333
2020-12-13,SC,Irineópolis,city,84,0,True,11289,4207908,744.08716,0.0
2020-12-13,SC,Itá,city,246,2,True,6129,4208005,4013.70534,0.0081
2020-12-13,SC,Itaiópolis,city,702,10,True,21780,4208104,3223.1405,0.0142
2020-12-13,SC,Itajaí,city,13265,220,True,223112,4208203,5945.44444,0.0166
2020-12-13,SC,Itapema,city,5897,89,True,67338,4208302,8757.31385,0.0151
2020-12-13,SC,Itapiranga,city,471,6,True,17007,4208401,2769.44787,0.0127
2020-12-13,SC,Itapoá,city,826,18,True,21177,4208450,3900.45804,0.0218
2020-12-13,SC,Ituporanga,city,1044,10,True,25355,4208500,4117.53106,0.0096
2020-12-13,SC,Jaborá,city,213,1,True,3918,4208609,5436.44717,0.0047
2020-12-13,SC,Jacinto Machado,city,571,8,True,10376,4208708,5503.08404,0.014
2020-12-13,SC,Jaguaruna,city,1696,17,True,20288,4208807,8359.62145,0.01
2020-12-13,SC,Jaraguá do Sul,city,7146,72,True,181173,4208906,3944.29634,0.0101
2020-12-13,SC,Jardinópolis,city,102,0,True,1546,4208955,6597.67141,0.0
2020-12-13,SC,Joaçaba,city,1942,10,True,30404,4209003,6387.31746,0.0051
2020-12-13,SC,Joinville,city,36173,426,True,597658,4209102,6052.45809,0.0118
2020-12-13,SC,José Boiteux,city,436,5,True,5007,4209151,8707.80907,0.0115
2020-12-13,SC,Jupiá,city,73,0,True,2092,4209177,3489.48375,0.0
2020-12-13,SC,Lacerdópolis,city,105,2,True,2247,4209201,4672.8972,0.019
2020-12-13,SC,Lages,city,8874,133,True,157349,4209300,5639.69266,0.015
2020-12-13,SC,Laguna,city,2340,36,True,46122,4209409,5073.50072,0.0154
2020-12-13,SC,Lajeado Grande,city,56,1,True,1418,4209458,3949.22426,0.0179
2020-12-13,SC,Laurentino,city,462,0,True,7063,4209508,6541.12983,0.0
2020-12-13,SC,Lauro Müller,city,1124,13,True,15313,4209607,7340.16848,0.0116
2020-12-13,SC,Lebon Régis,city,91,5,True,12115,4209706,751.13496,0.0549
2020-12-13,SC,Leoberto Leal,city,73,0,True,3000,4209805,2433.33333,0.0
2020-12-13,SC,Lindóia do Sul,city,290,2,True,4546,4209854,6379.23449,0.0069
2020-12-13,SC,Lontras,city,418,2,True,12315,4209904,3394.23467,0.0048
2020-12-13,SC,Luiz Alves,city,877,3,True,13107,4210001,6691.0811,0.0034
2020-12-13,SC,Luzerna,city,297,1,True,5684,4210035,5225.19353,0.0034
2020-12-13,SC,Macieira,city,13,1,True,1766,4210050,736.12684,0.0769
2020-12-13,SC,Mafra,city,1076,8,True,56561,4210100,1902.37089,0.0074
2020-12-13,SC,Major Gercino,city,169,3,True,3454,4210209,4892.87782,0.0178
2020-12-13,SC,Major Vieira,city,107,3,True,8156,4210308,1311.91761,0.028
2020-12-13,SC,Maracajá,city,508,6,True,7378,4210407,6885.33478,0.0118
2020-12-13,SC,Maravilha,city,1350,19,True,26116,4210506,5169.24491,0.0141
2020-12-13,SC,Marema,city,77,1,True,1750,4210555,4400.0,0.013
2020-12-13,SC,Massaranduba,city,994,4,True,17125,4210605,5804.37956,0.004
2020-12-13,SC,Matos Costa,city,35,0,True,2480,4210704,1411.29032,0.0
2020-12-13,SC,Meleiro,city,607,8,True,7001,4210803,8670.18997,0.0132
2020-12-13,SC,Mirim Doce,city,63,1,True,2283,4210852,2759.52694,0.0159
2020-12-13,SC,Modelo,city,113,2,True,4218,4210902,2678.99478,0.0177
2020-12-13,SC,Mondaí,city,110,0,True,11889,4211009,925.225,0.0
2020-12-13,SC,Monte Carlo,city,323,6,True,9906,4211058,3260.65011,0.0186
2020-12-13,SC,Monte Castelo,city,85,3,True,8269,4211108,1027.93566,0.0353
2020-12-13,SC,Morro da Fumaça,city,1618,17,True,17947,4211207,9015.43433,0.0105
2020-12-13,SC,Morro Grande,city,245,0,True,2888,4211256,8483.3795,0.0
2020-12-13,SC,Navegantes,city,3722,60,True,83626,4211306,4450.7689,0.0161
2020-12-13,SC,Nova Erechim,city,233,3,True,5092,4211405,4575.80518,0.0129
2020-12-13,SC,Nova Itaberaba,city,119,0,True,4329,4211454,2748.90275,0.0
2020-12-13,SC,Nova Trento,city,1069,4,True,14782,4211504,7231.76837,0.0037
2020-12-13,SC,Nova Veneza,city,1245,8,True,15342,4211603,8114.97849,0.0064
2020-12-13,SC,Novo Horizonte,city,47,0,True,2404,4211652,1955.07488,0.0
2020-12-13,SC,Orleans,city,2145,21,True,23038,4211702,9310.70405,0.0098
2020-12-13,SC,Otacílio Costa,city,1414,7,True,18975,4211751,7451.91041,0.005
2020-12-13,SC,Ouro,city,553,3,True,7272,4211801,7604.51045,0.0054
2020-12-13,SC,Ouro Verde,city,104,6,True,2207,4211850,4712.27911,0.0577
2020-12-13,SC,Paial,city,40,0,True,1474,4211876,2713.70421,0.0
2020-12-13,SC,Painel,city,74,0,True,2356,4211892,3140.91681,0.0
2020-12-13,SC,Palhoça,city,13461,93,True,175272,4211900,7680.06299,0.0069
2020-12-13,SC,Palma Sola,city,222,2,True,7372,4212007,3011.39447,0.009
2020-12-13,SC,Palmeira,city,113,0,True,2650,4212056,4264.15094,0.0
2020-12-13,SC,Palmitos,city,545,10,True,16157,4212106,3373.15096,0.0183
2020-12-13,SC,Papanduva,city,245,9,True,19422,4212205,1261.45608,0.0367
2020-12-13,SC,Paraíso,city,17,2,True,3360,4212239,505.95238,0.1176
2020-12-13,SC,Passo de Torres,city,395,2,True,9048,4212254,4365.60566,0.0051
2020-12-13,SC,Passos Maia,city,122,1,True,4109,4212270,2969.09224,0.0082
2020-12-13,SC,Paulo Lopes,city,570,7,True,7569,4212304,7530.7174,0.0123
2020-12-13,SC,Pedras Grandes,city,187,6,True,3953,4212403,4730.58437,0.0321
2020-12-13,SC,Penha,city,1918,30,True,33284,4212502,5762.52854,0.0156
2020-12-13,SC,Peritiba,city,136,1,True,2760,4212601,4927.53623,0.0074
2020-12-13,SC,Pescaria Brava,city,778,8,True,10159,4212650,7658.23408,0.0103
2020-12-13,SC,Petrolândia,city,116,1,True,5905,4212700,1964.43692,0.0086
2020-12-13,SC,Pinhalzinho,city,923,3,True,20712,4212908,4456.3538,0.0033
2020-12-13,SC,Pinheiro Preto,city,79,1,True,3596,4213005,2196.88543,0.0127
